file,protein,N,pct,end,k,hits,rate,chance,enr
abl_anchor_w3.0_s42_e13,4C26,1159,0.15,bot,173,110,0.6358381502890174,0.14926660914581535,4.259748070433359
abl_anchor_w3.0_s42_e13,6EWS,1035,0.05,top,51,18,0.35294117647058826,0.04927536231884058,7.162629757785467
abl_anchor_w3.0_s42_e13,6EWS,1035,0.05,bot,51,23,0.45098039215686275,0.04927536231884058,9.152249134948097
abl_anchor_w3.0_s42_e13,6EWS,1035,0.1,top,103,42,0.4077669902912621,0.09951690821256039,4.09746441700443
abl_anchor_w3.0_s42_e13,6EWS,1035,0.1,bot,103,62,0.6019417475728155,0.09951690821256039,6.048637948911301
abl_anchor_w3.0_s42_e13,6EWS,1035,0.15,top,155,66,0.4258064516129032,0.1497584541062802,2.8432882414151925
abl_anchor_w3.0_s42_e13,6EWS,1035,0.15,bot,155,110,0.7096774193548387,0.1497584541062802,4.738813735691988
abl_anchor_w3.0_s42_e13,6EWT,1024,0.05,top,51,11,0.21568627450980393,0.0498046875,4.330642060745867
abl_anchor_w3.0_s42_e13,6EWT,1024,0.05,bot,51,24,0.47058823529411764,0.0498046875,9.448673587081892
abl_anchor_w3.0_s42_e13,6EWT,1024,0.1,top,102,27,0.2647058823529412,0.099609375,2.657439446366782
abl_anchor_w3.0_s42_e13,6EWT,1024,0.1,bot,102,66,0.6470588235294118,0.099609375,6.495963091118801
abl_anchor_w3.0_s42_e13,6EWT,1024,0.15,top,153,48,0.3137254901960784,0.1494140625,2.0997052415737536
abl_anchor_w3.0_s42_e13,6EWT,1024,0.15,bot,153,104,0.6797385620915033,0.1494140625,4.549361356743133
abl_anchor_w3.0_s42_e13,6EWU,1009,0.05,top,50,23,0.46,0.049554013875123884,9.2828
abl_anchor_w3.0_s42_e13,6EWU,1009,0.05,bot,50,26,0.52,0.049554013875123884,10.4936
abl_anchor_w3.0_s42_e13,6EWU,1009,0.1,top,100,49,0.49,0.09910802775024777,4.9441
abl_anchor_w3.0_s42_e13,6EWU,1009,0.1,bot,100,65,0.65,0.09910802775024777,6.5585
abl_anchor_w3.0_s42_e13,6EWU,1009,0.15,top,151,73,0.48344370860927155,0.14965312190287414,3.2304284899785096
abl_anchor_w3.0_s42_e13,6EWU,1009,0.15,bot,151,102,0.6754966887417219,0.14965312190287414,4.513749396956274
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.05,top,40,6,0.15,0.04962779156327544,3.0224999999999995
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.05,bot,40,21,0.525,0.04962779156327544,10.57875
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.1,top,80,20,0.25,0.09925558312655088,2.51875
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.1,bot,80,51,0.6375,0.09925558312655088,6.422812499999999
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.15,top,120,42,0.35,0.1488833746898263,2.3508333333333336
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0746,806,0.15,bot,120,70,0.5833333333333334,0.1488833746898263,3.918055555555556
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.05,top,39,4,0.10256410256410256,0.04905660377358491,2.0907297830374754
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.05,bot,39,13,0.3333333333333333,0.04905660377358491,6.794871794871794
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.1,top,79,17,0.21518987341772153,0.09937106918238994,2.165518346418843
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.1,bot,79,41,0.5189873417721519,0.09937106918238994,5.22272071783368
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.15,top,119,37,0.31092436974789917,0.14968553459119496,2.0771838147023516
abl_anchor_w3.0_s42_e13,HEEH_KT_rd6_0793,795,0.15,bot,119,56,0.47058823529411764,0.14968553459119496,3.143845773603559
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.05,top,40,6,0.15,0.049813200498132,3.01125
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.05,bot,40,26,0.65,0.049813200498132,13.048750000000002
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.1,top,80,17,0.2125,0.099626400996264,2.13296875
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.1,bot,80,62,0.775,0.099626400996264,7.7790625
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.15,top,120,46,0.38333333333333336,0.149439601494396,2.5651388888888893
abl_anchor_w3.0_s42_e13,HHH_rd1_0142,803,0.15,bot,120,86,0.7166666666666667,0.149439601494396,4.795694444444445
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.05,top,38,8,0.21052631578947367,0.04935064935064935,4.265927977839334
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.05,bot,38,17,0.4473684210526316,0.04935064935064935,9.065096952908586
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.1,top,77,25,0.3246753246753247,0.1,3.2467532467532467
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.1,bot,77,48,0.6233766233766234,0.1,6.233766233766233
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.15,top,115,51,0.4434782608695652,0.14935064935064934,2.9693761814744803
abl_anchor_w3.0_s42_e13,HHH_rd1_0244,770,0.15,bot,115,73,0.6347826086956522,0.14935064935064934,4.250283553875237
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.05,top,44,3,0.06818181818181818,0.04905239687848383,1.389979338842975
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.05,bot,44,26,0.5909090909090909,0.04905239687848383,12.046487603305787
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.1,top,89,12,0.1348314606741573,0.09921962095875139,1.3589193283676304
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.1,bot,89,62,0.6966292134831461,0.09921962095875139,7.0210831965660905
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.15,top,134,32,0.23880597014925373,0.14938684503901895,1.5985742927155269
abl_anchor_w3.0_s42_e13,r11_1081_TrROS_Hall,897,0.15,bot,134,83,0.6194029850746269,0.14938684503901895,4.146302071730898
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.05,top,49,17,0.3469387755102041,0.04994903160040775,6.945855893377759
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.05,bot,49,17,0.3469387755102041,0.04994903160040775,6.945855893377759
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.1,top,98,43,0.4387755102040816,0.0998980632008155,4.392232403165347
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.1,bot,98,48,0.4897959183673469,0.0998980632008155,4.9029571012078295
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.15,top,147,68,0.46258503401360546,0.14984709480122324,3.087047063723449
abl_anchor_w3.0_s42_e13,r12_757_TrROS_Hall,981,0.15,bot,147,82,0.5578231292517006,0.14984709480122324,3.7226155768429816
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.05,top,49,4,0.08163265306122448,0.04954499494438827,1.6476468138275717
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.05,bot,49,18,0.3673469387755102,0.04954499494438827,7.414410662224074
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.1,top,98,19,0.19387755102040816,0.09908998988877654,1.9565805914202414
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.1,bot,98,58,0.5918367346938775,0.09908998988877654,5.972719700124948
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.15,top,148,47,0.31756756756756754,0.14964610717896865,2.1221238130021916
abl_anchor_w3.0_s42_e13,r18_3_TrROS_Hall,989,0.15,bot,148,94,0.6351351351351351,0.14964610717896865,4.244247626004383
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.05,top,56,7,0.125,0.049777777777777775,2.5111607142857144
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.05,bot,56,28,0.5,0.049777777777777775,10.044642857142858
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.1,top,112,24,0.21428571428571427,0.09955555555555555,2.152423469387755
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.1,bot,112,62,0.5535714285714286,0.09955555555555555,5.560427295918368
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.15,top,168,47,0.27976190476190477,0.14933333333333335,1.8734056122448979
abl_calib_ctrl_repro2_e14,1GYZ,1125,0.15,bot,168,99,0.5892857142857143,0.14933333333333335,3.946109693877551
abl_calib_ctrl_repro2_e14,1PSE,1217,0.05,top,60,12,0.2,0.049301561216105176,4.056666666666667
abl_calib_ctrl_repro2_e14,1PSE,1217,0.05,bot,60,27,0.45,0.049301561216105176,9.1275
abl_calib_ctrl_repro2_e14,1PSE,1217,0.1,top,121,34,0.2809917355371901,0.09942481511914544,2.8261730756095895
abl_calib_ctrl_repro2_e14,1PSE,1217,0.1,bot,121,72,0.5950413223140496,0.09942481511914544,5.984837101290895
abl_calib_ctrl_repro2_e14,1PSE,1217,0.15,top,182,52,0.2857142857142857,0.1495480690221857,1.9105180533751962
abl_calib_ctrl_repro2_e14,1PSE,1217,0.15,bot,182,120,0.6593406593406593,0.1495480690221857,4.408887815481222
abl_calib_ctrl_repro2_e14,1QKH,1271,0.05,top,63,9,0.14285714285714285,0.04956726986624705,2.8820861678004532
abl_calib_ctrl_repro2_e14,1QKH,1271,0.05,bot,63,26,0.4126984126984127,0.04956726986624705,8.326026706979087
abl_calib_ctrl_repro2_e14,1QKH,1271,0.1,top,127,33,0.25984251968503935,0.0999213217938631,2.600471200942402
abl_calib_ctrl_repro2_e14,1QKH,1271,0.1,bot,127,52,0.4094488188976378,0.0999213217938631,4.097712195424391
abl_calib_ctrl_repro2_e14,1QKH,1271,0.15,top,190,64,0.3368421052631579,0.14948859166011014,2.2532963988919668
abl_calib_ctrl_repro2_e14,1QKH,1271,0.15,bot,190,85,0.4473684210526316,0.14948859166011014,2.9926592797783935
abl_calib_ctrl_repro2_e14,1QP2,1082,0.05,top,54,11,0.2037037037037037,0.04990757855822551,4.081618655692729
abl_calib_ctrl_repro2_e14,1QP2,1082,0.05,bot,54,21,0.3888888888888889,0.04990757855822551,7.792181069958848
abl_calib_ctrl_repro2_e14,1QP2,1082,0.1,top,108,36,0.3333333333333333,0.09981515711645102,3.339506172839506
abl_calib_ctrl_repro2_e14,1QP2,1082,0.1,bot,108,50,0.46296296296296297,0.09981515711645102,4.638203017832647
abl_calib_ctrl_repro2_e14,1QP2,1082,0.15,top,162,60,0.37037037037037035,0.14972273567467653,2.473708276177412
abl_calib_ctrl_repro2_e14,1QP2,1082,0.15,bot,162,90,0.5555555555555556,0.14972273567467653,3.7105624142661178
abl_calib_ctrl_repro2_e14,1TUC,1043,0.05,top,52,18,0.34615384615384615,0.04985618408437201,6.943047337278106
abl_calib_ctrl_repro2_e14,1TUC,1043,0.05,bot,52,29,0.5576923076923077,0.04985618408437201,11.186020710059172
abl_calib_ctrl_repro2_e14,1TUC,1043,0.1,top,104,38,0.36538461538461536,0.09971236816874401,3.6643860946745557
abl_calib_ctrl_repro2_e14,1TUC,1043,0.1,bot,104,60,0.5769230769230769,0.09971236816874401,5.785872781065088
abl_calib_ctrl_repro2_e14,1TUC,1043,0.15,top,156,65,0.4166666666666667,0.14956855225311602,2.7857905982905984
abl_calib_ctrl_repro2_e14,1TUC,1043,0.15,bot,156,107,0.6858974358974359,0.14956855225311602,4.585839907955292
abl_calib_ctrl_repro2_e14,1W4H,801,0.05,top,40,14,0.35,0.049937578027465665,7.00875
abl_calib_ctrl_repro2_e14,1W4H,801,0.05,bot,40,26,0.65,0.049937578027465665,13.016250000000001
abl_calib_ctrl_repro2_e14,1W4H,801,0.1,top,80,25,0.3125,0.09987515605493133,3.12890625
abl_calib_ctrl_repro2_e14,1W4H,801,0.1,bot,80,58,0.725,0.09987515605493133,7.259062500000001
abl_calib_ctrl_repro2_e14,1W4H,801,0.15,top,120,41,0.3416666666666667,0.149812734082397,2.280625
abl_calib_ctrl_repro2_e14,1W4H,801,0.15,bot,120,90,0.75,0.149812734082397,5.00625
abl_calib_ctrl_repro2_e14,2BTH,800,0.05,top,40,12,0.3,0.05,5.999999999999999
abl_calib_ctrl_repro2_e14,2BTH,800,0.05,bot,40,23,0.575,0.05,11.499999999999998
abl_calib_ctrl_repro2_e14,2BTH,800,0.1,top,80,29,0.3625,0.1,3.6249999999999996
abl_calib_ctrl_repro2_e14,2BTH,800,0.1,bot,80,54,0.675,0.1,6.75
abl_calib_ctrl_repro2_e14,2BTH,800,0.15,top,120,47,0.39166666666666666,0.15,2.611111111111111
abl_calib_ctrl_repro2_e14,2BTH,800,0.15,bot,120,91,0.7583333333333333,0.15,5.055555555555555
abl_calib_ctrl_repro2_e14,2K1B,933,0.05,top,46,20,0.43478260869565216,0.04930332261521972,8.818525519848771
abl_calib_ctrl_repro2_e14,2K1B,933,0.05,bot,46,22,0.4782608695652174,0.04930332261521972,9.700378071833649
abl_calib_ctrl_repro2_e14,2K1B,933,0.1,top,93,42,0.45161290322580644,0.09967845659163987,4.530697190426639
abl_calib_ctrl_repro2_e14,2K1B,933,0.1,bot,93,60,0.6451612903225806,0.09967845659163987,6.4724245577523405
abl_calib_ctrl_repro2_e14,2K1B,933,0.15,top,139,72,0.5179856115107914,0.1489817792068596,3.476838672946535
abl_calib_ctrl_repro2_e14,2K1B,933,0.15,bot,139,97,0.697841726618705,0.1489817792068596,4.684074323275193
abl_calib_ctrl_repro2_e14,2K28,919,0.05,top,45,15,0.3333333333333333,0.04896626768226333,6.807407407407407
abl_calib_ctrl_repro2_e14,2K28,919,0.05,bot,45,27,0.6,0.04896626768226333,12.253333333333332
abl_calib_ctrl_repro2_e14,2K28,919,0.1,top,91,36,0.3956043956043956,0.09902067464635474,3.9951696654993354
abl_calib_ctrl_repro2_e14,2K28,919,0.1,bot,91,56,0.6153846153846154,0.09902067464635474,6.214708368554523
abl_calib_ctrl_repro2_e14,2K28,919,0.15,top,137,64,0.46715328467153283,0.14907508161044614,3.1336778730886037
abl_calib_ctrl_repro2_e14,2K28,919,0.15,bot,137,95,0.6934306569343066,0.14907508161044614,4.651553092865896
abl_calib_ctrl_repro2_e14,2K5H,1124,0.05,top,56,11,0.19642857142857142,0.0498220640569395,3.9426020408163267
abl_calib_ctrl_repro2_e14,2K5H,1124,0.05,bot,56,28,0.5,0.0498220640569395,10.035714285714286
abl_calib_ctrl_repro2_e14,2K5H,1124,0.1,top,112,29,0.25892857142857145,0.099644128113879,2.5985331632653064
abl_calib_ctrl_repro2_e14,2K5H,1124,0.1,bot,112,81,0.7232142857142857,0.099644128113879,7.25797193877551
abl_calib_ctrl_repro2_e14,2K5H,1124,0.15,top,168,61,0.3630952380952381,0.1494661921708185,2.429280045351474
abl_calib_ctrl_repro2_e14,2K5H,1124,0.15,bot,168,125,0.7440476190476191,0.1494661921708185,4.978032879818595
abl_calib_ctrl_repro2_e14,2KVS,1206,0.05,top,60,5,0.08333333333333333,0.04975124378109453,1.6749999999999998
abl_calib_ctrl_repro2_e14,2KVS,1206,0.05,bot,60,12,0.2,0.04975124378109453,4.0200000000000005
abl_calib_ctrl_repro2_e14,2KVS,1206,0.1,top,120,18,0.15,0.09950248756218906,1.5074999999999998
abl_calib_ctrl_repro2_e14,2KVS,1206,0.1,bot,120,24,0.2,0.09950248756218906,2.0100000000000002
abl_calib_ctrl_repro2_e14,2KVS,1206,0.15,top,180,33,0.18333333333333332,0.14925373134328357,1.2283333333333333
abl_calib_ctrl_repro2_e14,2KVS,1206,0.15,bot,180,52,0.28888888888888886,0.14925373134328357,1.9355555555555555
abl_calib_ctrl_repro2_e14,2KWH,979,0.05,top,48,17,0.3541666666666667,0.049029622063329927,7.223524305555556
abl_calib_ctrl_repro2_e14,2KWH,979,0.05,bot,48,27,0.5625,0.049029622063329927,11.47265625
abl_calib_ctrl_repro2_e14,2KWH,979,0.1,top,97,43,0.44329896907216493,0.09908069458631256,4.474120522903602
abl_calib_ctrl_repro2_e14,2KWH,979,0.1,bot,97,72,0.7422680412371134,0.09908069458631256,7.491550643001382
abl_calib_ctrl_repro2_e14,2KWH,979,0.15,top,146,68,0.4657534246575342,0.1491317671092952,3.1231000187652462
abl_calib_ctrl_repro2_e14,2KWH,979,0.15,bot,146,109,0.7465753424657534,0.1491317671092952,5.00614561831488
abl_calib_ctrl_repro2_e14,2KXD,1172,0.05,top,58,3,0.05172413793103448,0.04948805460750853,1.0451843043995244
abl_calib_ctrl_repro2_e14,2KXD,1172,0.05,bot,58,34,0.5862068965517241,0.04948805460750853,11.845422116527942
abl_calib_ctrl_repro2_e14,2KXD,1172,0.1,top,117,22,0.18803418803418803,0.09982935153583618,1.8835561399663963
abl_calib_ctrl_repro2_e14,2KXD,1172,0.1,bot,117,75,0.6410256410256411,0.09982935153583618,6.421214113521806
abl_calib_ctrl_repro2_e14,2KXD,1172,0.15,top,175,50,0.2857142857142857,0.1493174061433447,1.913469387755102
abl_calib_ctrl_repro2_e14,2KXD,1172,0.15,bot,175,127,0.7257142857142858,0.1493174061433447,4.860212244897959
abl_calib_ctrl_repro2_e14,2L33,1333,0.05,top,66,8,0.12121212121212122,0.04951237809452363,2.4481175390266303
abl_calib_ctrl_repro2_e14,2L33,1333,0.05,bot,66,37,0.5606060606060606,0.04951237809452363,11.322543617998162
abl_calib_ctrl_repro2_e14,2L33,1333,0.1,top,133,32,0.24060150375939848,0.09977494373593399,2.4114421391825425
abl_calib_ctrl_repro2_e14,2L33,1333,0.1,bot,133,99,0.7443609022556391,0.09977494373593399,7.460399118095991
abl_calib_ctrl_repro2_e14,2L33,1333,0.15,top,199,56,0.2814070351758794,0.14928732183045762,1.8850029039670715
abl_calib_ctrl_repro2_e14,2L33,1333,0.15,bot,199,154,0.7738693467336684,0.14928732183045762,5.1837579859094465
abl_calib_ctrl_repro2_e14,2LQK,989,0.05,top,49,12,0.24489795918367346,0.04954499494438827,4.942940441482715
abl_calib_ctrl_repro2_e14,2LQK,989,0.05,bot,49,13,0.2653061224489796,0.04954499494438827,5.354852144939609
abl_calib_ctrl_repro2_e14,2LQK,989,0.1,top,98,32,0.32653061224489793,0.09908998988877654,3.2952936276551434
abl_calib_ctrl_repro2_e14,2LQK,989,0.1,bot,98,54,0.5510204081632653,0.09908998988877654,5.560807996668054
abl_calib_ctrl_repro2_e14,2LQK,989,0.15,top,148,64,0.43243243243243246,0.14964610717896865,2.8897005113221335
abl_calib_ctrl_repro2_e14,2LQK,989,0.15,bot,148,97,0.6554054054054054,0.14964610717896865,4.379702337472608
abl_calib_ctrl_repro2_e14,2WXC,786,0.05,top,39,17,0.4358974358974359,0.04961832061068702,8.78500986193294
abl_calib_ctrl_repro2_e14,2WXC,786,0.05,bot,39,22,0.5641025641025641,0.04961832061068702,11.368836291913215
abl_calib_ctrl_repro2_e14,2WXC,786,0.1,top,78,30,0.38461538461538464,0.09923664122137404,3.8757396449704147
abl_calib_ctrl_repro2_e14,2WXC,786,0.1,bot,78,58,0.7435897435897436,0.09923664122137404,7.493096646942801
abl_calib_ctrl_repro2_e14,2WXC,786,0.15,top,117,48,0.41025641025641024,0.14885496183206107,2.7560815253122946
abl_calib_ctrl_repro2_e14,2WXC,786,0.15,bot,117,94,0.8034188034188035,0.14885496183206107,5.397326320403244
abl_calib_ctrl_repro2_e14,3DKM,1238,0.05,top,61,9,0.14754098360655737,0.049273021001615507,2.9943563558183284
abl_calib_ctrl_repro2_e14,3DKM,1238,0.05,bot,61,28,0.45901639344262296,0.049273021001615507,9.315775329212578
abl_calib_ctrl_repro2_e14,3DKM,1238,0.1,top,123,43,0.34959349593495936,0.09935379644588045,3.518672747703087
abl_calib_ctrl_repro2_e14,3DKM,1238,0.1,bot,123,53,0.43089430894308944,0.09935379644588045,4.3369687355410145
abl_calib_ctrl_repro2_e14,3DKM,1238,0.15,top,185,76,0.41081081081081083,0.1494345718901454,2.749101533966399
abl_calib_ctrl_repro2_e14,3DKM,1238,0.15,bot,185,95,0.5135135135135135,0.1494345718901454,3.4363769174579986
abl_calib_ctrl_repro2_e14,4C26,1159,0.05,top,57,11,0.19298245614035087,0.04918032786885246,3.9239766081871346
abl_calib_ctrl_repro2_e14,4C26,1159,0.05,bot,57,41,0.7192982456140351,0.04918032786885246,14.625730994152047
abl_calib_ctrl_repro2_e14,4C26,1159,0.1,top,115,29,0.25217391304347825,0.0992234685073339,2.5414744801512286
abl_calib_ctrl_repro2_e14,4C26,1159,0.1,bot,115,85,0.7391304347826086,0.0992234685073339,7.449149338374291
abl_calib_ctrl_repro2_e14,4C26,1159,0.15,top,173,47,0.27167630057803466,0.14926660914581535,1.8200741755487988
abl_calib_ctrl_repro2_e14,4C26,1159,0.15,bot,173,130,0.7514450867052023,0.14926660914581535,5.03424771960306
abl_calib_ctrl_repro2_e14,6EWS,1035,0.05,top,51,23,0.45098039215686275,0.04927536231884058,9.152249134948097
abl_calib_ctrl_repro2_e14,6EWS,1035,0.05,bot,51,20,0.39215686274509803,0.04927536231884058,7.958477508650518
abl_calib_ctrl_repro2_e14,6EWS,1035,0.1,top,103,50,0.4854368932038835,0.09951690821256039,4.877933829767179
abl_calib_ctrl_repro2_e14,6EWS,1035,0.1,bot,103,66,0.6407766990291263,0.09951690821256039,6.438872655292676
abl_calib_ctrl_repro2_e14,6EWS,1035,0.15,top,155,75,0.4838709677419355,0.1497584541062802,3.231009365244537
abl_calib_ctrl_repro2_e14,6EWS,1035,0.15,bot,155,120,0.7741935483870968,0.1497584541062802,5.169614984391259
abl_calib_ctrl_repro2_e14,6EWT,1024,0.05,top,51,13,0.2549019607843137,0.0498046875,5.118031526336024
abl_calib_ctrl_repro2_e14,6EWT,1024,0.05,bot,51,30,0.5882352941176471,0.0498046875,11.810841983852365
abl_calib_ctrl_repro2_e14,6EWT,1024,0.1,top,102,33,0.3235294117647059,0.099609375,3.2479815455594006
abl_calib_ctrl_repro2_e14,6EWT,1024,0.1,bot,102,70,0.6862745098039216,0.099609375,6.889657823913879
abl_calib_ctrl_repro2_e14,6EWT,1024,0.15,top,153,56,0.3660130718954248,0.1494140625,2.449656115169379
abl_calib_ctrl_repro2_e14,6EWT,1024,0.15,bot,153,110,0.7189542483660131,0.1494140625,4.811824511939852
abl_calib_ctrl_repro2_e14,6EWU,1009,0.05,top,50,27,0.54,0.049554013875123884,10.897200000000002
abl_calib_ctrl_repro2_e14,6EWU,1009,0.05,bot,50,34,0.68,0.049554013875123884,13.722400000000002
abl_calib_ctrl_repro2_e14,6EWU,1009,0.1,top,100,54,0.54,0.09910802775024777,5.448600000000001
abl_calib_ctrl_repro2_e14,6EWU,1009,0.1,bot,100,70,0.7,0.09910802775024777,7.063
abl_calib_ctrl_repro2_e14,6EWU,1009,0.15,top,151,79,0.5231788079470199,0.14965312190287414,3.4959431603877023
abl_calib_ctrl_repro2_e14,6EWU,1009,0.15,bot,151,108,0.7152317880794702,0.14965312190287414,4.7792640673654665
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.05,top,40,9,0.225,0.04962779156327544,4.5337499999999995
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.05,bot,40,21,0.525,0.04962779156327544,10.57875
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.1,top,80,32,0.4,0.09925558312655088,4.03
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.1,bot,80,48,0.6,0.09925558312655088,6.044999999999999
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.15,top,120,54,0.45,0.1488833746898263,3.0225000000000004
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0746,806,0.15,bot,120,79,0.6583333333333333,0.1488833746898263,4.421805555555556
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.05,top,39,6,0.15384615384615385,0.04905660377358491,3.136094674556213
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.05,bot,39,7,0.1794871794871795,0.04905660377358491,3.6587771203155817
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.1,top,79,14,0.17721518987341772,0.09937106918238994,1.7833680499919884
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.1,bot,79,26,0.3291139240506329,0.09937106918238994,3.3119692356994066
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.15,top,119,33,0.2773109243697479,0.14968553459119496,1.8526234023020975
abl_calib_ctrl_repro2_e14,HEEH_KT_rd6_0793,795,0.15,bot,119,39,0.3277310924369748,0.14968553459119496,2.189464020902479
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.05,top,40,7,0.175,0.049813200498132,3.513125
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.05,bot,40,27,0.675,0.049813200498132,13.550625000000002
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.1,top,80,23,0.2875,0.099626400996264,2.88578125
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.1,bot,80,62,0.775,0.099626400996264,7.7790625
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.15,top,120,53,0.44166666666666665,0.149439601494396,2.9554861111111115
abl_calib_ctrl_repro2_e14,HHH_rd1_0142,803,0.15,bot,120,91,0.7583333333333333,0.149439601494396,5.074513888888889
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.05,top,38,7,0.18421052631578946,0.04935064935064935,3.732686980609418
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.05,bot,38,25,0.6578947368421053,0.04935064935064935,13.331024930747922
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.1,top,77,28,0.36363636363636365,0.1,3.6363636363636362
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.1,bot,77,56,0.7272727272727273,0.1,7.2727272727272725
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.15,top,115,59,0.5130434782608696,0.14935064935064934,3.435160680529301
abl_calib_ctrl_repro2_e14,HHH_rd1_0244,770,0.15,bot,115,82,0.7130434782608696,0.14935064935064934,4.774291115311909
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.05,top,44,6,0.13636363636363635,0.04905239687848383,2.77995867768595
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.05,bot,44,35,0.7954545454545454,0.04905239687848383,16.216425619834713
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.1,top,89,21,0.23595505617977527,0.09921962095875139,2.3781088246433533
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.1,bot,89,66,0.7415730337078652,0.09921962095875139,7.474056306021968
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.15,top,134,49,0.3656716417910448,0.14938684503901895,2.4478168857206506
abl_calib_ctrl_repro2_e14,r11_1081_TrROS_Hall,897,0.15,bot,134,96,0.7164179104477612,0.14938684503901895,4.795722878146581
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.05,top,49,24,0.4897959183673469,0.04994903160040775,9.805914202415659
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.05,bot,49,19,0.3877551020408163,0.04994903160040775,7.76301541024573
abl_calib_ctrl_repro2_e14,r12_757_TrROS_Hall,981,0.1,top,98,47,0.47959183673469385,0.0998980632008155,4.8008121615993335
